Transaction_ID,Date,Month,Quarter,Region,Category,Product,Unit_Price,Quantity,Discount_Percent,Discount_Amount,Revenue,Payment_Method,Salesperson_ID,Customer_ID
TXN08639,2024-03-11,March,Q1,South,Sports & Outdoors,Yoga Mat,853.72,3,0,0.0,2561.16,UPI,SP001,CUST2623
TXN08640,2024-06-12,June,Q2,Central,Food & Beverages,Protein Bar,1050.52,9,0,0.0,9454.68,UPI,SP010,CUST4424
TXN08641,2024-05-08,May,Q2,North,Electronics,Smartphone,24493.15,7,5,8572.6,162879.45,Credit Card,SP020,CUST5728
TXN08642,2024-05-25,May,Q2,North,Electronics,Tablet,23306.25,9,0,0.0,209756.25,Credit Card,SP019,CUST7134
TXN08643,2024-01-26,January,Q1,West,Sports & Outdoors,Bicycle,21675.74,4,5,4335.15,82367.81,Debit Card,SP009,CUST1655
TXN08644,2024-06-27,June,Q2,West,Furniture,Office Chair,44655.42,1,0,0.0,44655.42,Debit Card,SP008,CUST7121
TXN08645,2024-09-16,September,Q3,South,Clothing,Jeans,2425.3,10,0,0.0,24253.0,Debit Card,SP008,CUST3020
TXN08646,2024-10-23,October,Q4,West,Food & Beverages,Snack Mix,266.19,3,10,79.86,718.71,Cash,SP003,CUST8664
TXN08647,2024-05-30,May,Q2,South,Furniture,Bookshelf,28676.18,2,0,0.0,57352.36,Debit Card,SP008,CUST6637
TXN08648,2024-04-21,April,Q2,South,Clothing,T-Shirt,1781.24,1,0,0.0,1781.24,UPI,SP016,CUST6023
TXN08649,2024-03-08,March,Q1,West,Food & Beverages,Tea Set,1421.84,8,10,1137.47,10237.25,Credit Card,SP018,CUST6736
TXN08650,2024-12-25,December,Q4,East,Furniture,Office Chair,13036.72,1,0,0.0,13036.72,Cash,SP015,CUST8489
TXN08651,2024-05-28,May,Q2,North,Sports & Outdoors,Yoga Mat,16985.47,9,15,22930.38,129938.85,Net Banking,SP017,CUST7848
TXN08652,2024-04-20,April,Q2,West,Food & Beverages,Tea Set,1009.32,4,10,403.73,3633.55,Cash,SP008,CUST5930
TXN08653,2024-01-16,January,Q1,South,Sports & Outdoors,Tent,20072.27,8,0,0.0,160578.16,Credit Card,SP007,CUST6184
TXN08654,2024-03-01,March,Q1,East,Clothing,T-Shirt,590.47,9,0,0.0,5314.23,Net Banking,SP017,CUST2458
TXN08655,2024-04-26,April,Q2,South,Clothing,Shoes,4284.75,10,15,6427.12,36420.38,Credit Card,SP007,CUST9578
TXN08656,2024-03-10,March,Q1,South,Food & Beverages,Protein Bar,1059.61,5,10,529.8,4768.25,UPI,SP005,CUST5567
TXN08657,2024-05-22,May,Q2,North,Sports & Outdoors,Dumbbells,14885.62,2,0,0.0,29771.24,Net Banking,SP013,CUST4054
TXN08658,2024-01-04,January,Q1,South,Sports & Outdoors,Running Shoes,25212.11,2,20,10084.84,40339.38,Credit Card,SP003,CUST7746
TXN08659,2024-11-10,November,Q4,West,Furniture,Office Chair,37472.71,1,0,0.0,37472.71,Net Banking,SP005,CUST2890
TXN08660,2024-11-09,November,Q4,North,Electronics,Smart TV,73177.92,1,5,3658.9,69519.02,UPI,SP008,CUST9253
TXN08661,2024-02-05,February,Q1,Central,Sports & Outdoors,Yoga Mat,3680.35,9,0,0.0,33123.15,Cash,SP004,CUST3778
TXN08662,2024-02-02,February,Q1,Central,Electronics,Headphones,15998.23,5,0,0.0,79991.15,UPI,SP001,CUST2133
TXN08663,2024-01-10,January,Q1,Central,Food & Beverages,Snack Mix,1124.12,2,0,0.0,2248.24,Cash,SP012,CUST9101
TXN08664,2024-11-27,November,Q4,South,Furniture,Sofa,27290.07,2,0,0.0,54580.14,UPI,SP008,CUST2260
TXN08665,2024-02-18,February,Q1,East,Furniture,Desk,42001.09,10,0,0.0,420010.9,Cash,SP008,CUST3198
TXN08666,2024-12-26,December,Q4,Central,Sports & Outdoors,Dumbbells,23479.35,4,0,0.0,93917.4,Net Banking,SP008,CUST5543
TXN08667,2024-05-18,May,Q2,West,Food & Beverages,Protein Bar,1181.69,7,0,0.0,8271.83,Credit Card,SP020,CUST4824
TXN08668,2024-12-11,December,Q4,West,Sports & Outdoors,Yoga Mat,12907.99,3,5,1936.2,36787.77,Debit Card,SP001,CUST9915
TXN08669,2024-07-21,July,Q3,East,Food & Beverages,Protein Bar,1045.55,1,0,0.0,1045.55,Cash,SP002,CUST1203
TXN08670,2024-08-08,August,Q3,East,Clothing,Jacket,4169.34,5,0,0.0,20846.7,Net Banking,SP015,CUST7921
TXN08671,2024-09-12,September,Q3,East,Furniture,Office Chair,25615.24,8,15,30738.29,174183.63,Debit Card,SP006,CUST2850
TXN08672,2024-06-19,June,Q2,West,Clothing,Jeans,3289.9,6,15,2960.91,16778.49,UPI,SP009,CUST2777
TXN08673,2024-07-07,July,Q3,Central,Furniture,Dining Table,11415.84,1,0,0.0,11415.84,Credit Card,SP007,CUST3988
TXN08674,2024-03-11,March,Q1,Central,Furniture,Office Chair,13425.28,10,0,0.0,134252.8,Debit Card,SP010,CUST4299
TXN08675,2024-08-05,August,Q3,South,Food & Beverages,Juice Box,1449.09,6,5,434.73,8259.81,Credit Card,SP019,CUST1728
TXN08676,2024-05-26,May,Q2,Central,Food & Beverages,Snack Mix,899.21,9,0,0.0,8092.89,UPI,SP001,CUST7411
TXN08677,2024-06-18,June,Q2,West,Food & Beverages,Juice Box,535.82,6,0,0.0,3214.92,Credit Card,SP016,CUST3493
TXN08678,2024-09-14,September,Q3,South,Clothing,T-Shirt,359.44,3,10,107.83,970.49,UPI,SP019,CUST3074
TXN08679,2024-01-22,January,Q1,West,Sports & Outdoors,Running Shoes,24278.55,6,0,0.0,145671.3,UPI,SP006,CUST9438
TXN08680,2024-12-16,December,Q4,East,Clothing,Shoes,395.2,8,10,316.16,2845.44,UPI,SP001,CUST1857
TXN08681,2024-09-28,September,Q3,Central,Electronics,Laptop,5275.39,6,5,1582.62,30069.72,Net Banking,SP016,CUST1825
TXN08682,2024-06-04,June,Q2,East,Clothing,Dress,4205.75,10,5,2102.88,39954.62,Debit Card,SP005,CUST2884
TXN08683,2024-03-27,March,Q1,Central,Food & Beverages,Tea Set,669.3,9,10,602.37,5421.33,Net Banking,SP019,CUST8973
TXN08684,2024-05-30,May,Q2,Central,Sports & Outdoors,Bicycle,28822.79,10,0,0.0,288227.9,UPI,SP020,CUST8085
TXN08685,2024-12-06,December,Q4,South,Clothing,Jacket,2526.39,3,20,1515.83,6063.34,Credit Card,SP011,CUST3075
TXN08686,2024-05-26,May,Q2,Central,Food & Beverages,Coffee Pack,604.22,8,10,483.38,4350.38,Credit Card,SP011,CUST8491
TXN08687,2024-02-09,February,Q1,East,Furniture,Dining Table,7737.95,1,0,0.0,7737.95,UPI,SP010,CUST8527
TXN08688,2024-04-30,April,Q2,West,Furniture,Office Chair,10620.95,6,5,3186.28,60539.42,Cash,SP018,CUST5394
TXN08689,2024-01-03,January,Q1,South,Sports & Outdoors,Yoga Mat,21267.68,3,20,12760.61,51042.43,Debit Card,SP017,CUST9096
TXN08690,2024-07-15,July,Q3,North,Electronics,Headphones,76045.36,10,20,152090.72,608362.88,Net Banking,SP017,CUST4843
TXN08691,2024-12-26,December,Q4,North,Clothing,Jeans,2053.43,1,10,205.34,1848.09,UPI,SP012,CUST8411
TXN08692,2024-05-04,May,Q2,South,Clothing,Jeans,1135.37,3,0,0.0,3406.11,Net Banking,SP002,CUST2476
TXN08693,2024-12-29,December,Q4,Central,Food & Beverages,Juice Box,500.61,7,10,350.43,3153.84,Cash,SP007,CUST3737
TXN08694,2024-05-19,May,Q2,South,Electronics,Smart TV,48088.39,2,0,0.0,96176.78,Debit Card,SP010,CUST4086
TXN08695,2024-09-21,September,Q3,East,Sports & Outdoors,Yoga Mat,21713.04,2,15,6513.91,36912.17,UPI,SP013,CUST8926
TXN08696,2024-01-12,January,Q1,South,Clothing,Dress,2701.76,8,0,0.0,21614.08,Debit Card,SP019,CUST5766
TXN08697,2024-05-17,May,Q2,West,Sports & Outdoors,Running Shoes,14662.06,8,0,0.0,117296.48,Net Banking,SP008,CUST4373
TXN08698,2024-08-14,August,Q3,North,Sports & Outdoors,Yoga Mat,18871.69,2,0,0.0,37743.38,Credit Card,SP017,CUST4479
TXN08699,2024-08-11,August,Q3,Central,Clothing,Dress,1532.56,4,0,0.0,6130.24,UPI,SP016,CUST5392
TXN08700,2024-07-03,July,Q3,West,Clothing,Jacket,703.76,9,0,0.0,6333.84,Net Banking,SP012,CUST2360
TXN08701,2024-05-13,May,Q2,East,Furniture,Office Chair,8827.84,9,5,3972.53,75478.03,Cash,SP018,CUST3274
TXN08702,2024-08-31,August,Q3,West,Electronics,Smart TV,27713.37,6,0,0.0,166280.22,Debit Card,SP017,CUST7693
TXN08703,2024-06-28,June,Q2,East,Electronics,Smart TV,54062.07,1,10,5406.21,48655.86,Credit Card,SP008,CUST2009
TXN08704,2024-06-14,June,Q2,East,Clothing,Jeans,4891.02,4,0,0.0,19564.08,Cash,SP020,CUST6908
TXN08705,2024-12-27,December,Q4,East,Clothing,Shoes,2410.74,1,20,482.15,1928.59,Net Banking,SP001,CUST1050
TXN08706,2024-03-29,March,Q1,South,Food & Beverages,Juice Box,1289.84,1,10,128.98,1160.86,UPI,SP019,CUST9057
TXN08707,2024-01-25,January,Q1,West,Clothing,Shoes,4133.29,8,20,6613.26,26453.06,Credit Card,SP002,CUST7375
TXN08708,2024-04-29,April,Q2,North,Electronics,Laptop,60738.88,2,15,18221.66,103256.1,Debit Card,SP005,CUST3657
TXN08709,2024-04-11,April,Q2,West,Clothing,Jeans,1473.86,5,0,0.0,7369.3,UPI,SP011,CUST4403
TXN08710,2024-08-31,August,Q3,East,Food & Beverages,Juice Box,658.76,3,5,98.81,1877.47,Credit Card,SP006,CUST2323
TXN08711,2024-06-09,June,Q2,Central,Food & Beverages,Protein Bar,1451.32,3,0,0.0,4353.96,Net Banking,SP006,CUST3747
TXN08712,2024-12-19,December,Q4,Central,Clothing,Shoes,3290.49,3,0,0.0,9871.47,UPI,SP007,CUST8006
TXN08713,2024-01-28,January,Q1,West,Electronics,Smart TV,72713.05,7,15,76348.7,432642.65,Cash,SP007,CUST2299
TXN08714,2024-01-16,January,Q1,West,Electronics,Tablet,76384.95,6,15,68746.45,389563.25,Credit Card,SP002,CUST9696
TXN08715,2024-12-19,December,Q4,East,Electronics,Headphones,61810.79,6,0,0.0,370864.74,Cash,SP018,CUST6932
TXN08716,2024-03-20,March,Q1,North,Electronics,Tablet,53253.02,4,15,31951.81,181060.27,Cash,SP006,CUST4742
TXN08717,2024-11-05,November,Q4,East,Furniture,Desk,15064.54,5,15,11298.41,64024.29,Credit Card,SP003,CUST6230
TXN08718,2024-08-01,August,Q3,East,Clothing,Shoes,4818.81,1,15,722.82,4095.99,Cash,SP014,CUST3001
TXN08719,2024-04-18,April,Q2,South,Furniture,Sofa,33585.34,10,10,33585.34,302268.06,UPI,SP013,CUST7557
TXN08720,2024-08-09,August,Q3,South,Furniture,Dining Table,43395.61,9,10,39056.05,351504.44,Cash,SP020,CUST7744
TXN08721,2024-10-18,October,Q4,Central,Sports & Outdoors,Yoga Mat,3547.89,7,5,1241.76,23593.47,Debit Card,SP002,CUST1555
TXN08722,2024-03-27,March,Q1,East,Furniture,Bookshelf,23411.23,5,20,23411.23,93644.92,Cash,SP009,CUST6028
TXN08723,2024-09-20,September,Q3,South,Clothing,Shoes,1138.1,9,0,0.0,10242.9,Debit Card,SP011,CUST6955
TXN08724,2024-09-04,September,Q3,Central,Electronics,Smartphone,33160.76,10,0,0.0,331607.6,Debit Card,SP015,CUST3575
TXN08725,2024-08-10,August,Q3,Central,Sports & Outdoors,Bicycle,25943.97,2,0,0.0,51887.94,Credit Card,SP018,CUST7456
TXN08726,2024-07-24,July,Q3,South,Food & Beverages,Coffee Pack,335.74,3,10,100.72,906.5,Credit Card,SP014,CUST6826
TXN08727,2024-01-31,January,Q1,East,Electronics,Laptop,58393.32,5,20,58393.32,233573.28,Credit Card,SP007,CUST6113
TXN08728,2024-02-28,February,Q1,South,Electronics,Headphones,36329.11,10,5,18164.56,345126.54,Net Banking,SP016,CUST8869
TXN08729,2024-05-14,May,Q2,West,Sports & Outdoors,Dumbbells,15832.97,5,0,0.0,79164.85,Credit Card,SP009,CUST3481
TXN08730,2024-07-25,July,Q3,East,Electronics,Smart TV,75886.63,7,20,106241.28,424965.13,Net Banking,SP017,CUST7858
TXN08731,2024-01-08,January,Q1,North,Clothing,Jacket,3584.25,5,0,0.0,17921.25,Debit Card,SP005,CUST7351
TXN08732,2024-06-14,June,Q2,East,Sports & Outdoors,Running Shoes,3977.02,4,15,2386.21,13521.87,Debit Card,SP004,CUST9264
TXN08733,2024-01-21,January,Q1,Central,Food & Beverages,Coffee Pack,1004.77,6,20,1205.72,4822.9,Cash,SP006,CUST3401
TXN08734,2024-04-23,April,Q2,South,Electronics,Headphones,69859.55,6,10,41915.73,377241.57,Debit Card,SP009,CUST1142
TXN08735,2024-10-20,October,Q4,South,Sports & Outdoors,Running Shoes,19225.45,8,0,0.0,153803.6,Cash,SP008,CUST5341
TXN08736,2024-03-15,March,Q1,East,Electronics,Headphones,15504.42,4,20,12403.54,49614.14,Debit Card,SP017,CUST9186
TXN08737,2024-10-18,October,Q4,North,Furniture,Bookshelf,47058.83,1,0,0.0,47058.83,Debit Card,SP007,CUST3228
TXN08738,2024-04-15,April,Q2,Central,Clothing,Dress,2288.01,1,20,457.6,1830.41,Debit Card,SP004,CUST2694
TXN08739,2024-05-12,May,Q2,South,Food & Beverages,Juice Box,800.71,1,5,40.04,760.67,Cash,SP012,CUST6434
TXN08740,2024-07-25,July,Q3,South,Electronics,Smartphone,51001.34,9,5,22950.6,436061.46,Credit Card,SP017,CUST1494
TXN08741,2024-08-19,August,Q3,West,Furniture,Dining Table,48883.06,1,10,4888.31,43994.75,Cash,SP001,CUST5852
TXN08742,2024-08-30,August,Q3,South,Food & Beverages,Protein Bar,1271.25,1,5,63.56,1207.69,Credit Card,SP018,CUST9787
TXN08743,2024-07-04,July,Q3,South,Furniture,Dining Table,13324.4,8,5,5329.76,101265.44,Debit Card,SP012,CUST5223
TXN08744,2024-11-30,November,Q4,South,Electronics,Smart TV,78535.89,6,15,70682.3,400533.04,Debit Card,SP006,CUST5355
TXN08745,2024-01-10,January,Q1,West,Clothing,Jeans,4301.44,6,20,5161.73,20646.91,Cash,SP017,CUST5755
TXN08746,2024-01-11,January,Q1,South,Furniture,Desk,12468.03,9,10,11221.23,100991.04,UPI,SP009,CUST9175
TXN08747,2024-07-20,July,Q3,West,Electronics,Smartphone,40500.35,9,0,0.0,364503.15,UPI,SP010,CUST6979
TXN08748,2024-11-01,November,Q4,South,Food & Beverages,Snack Mix,1208.69,7,10,846.08,7614.75,Net Banking,SP017,CUST6844
TXN08749,2024-02-18,February,Q1,North,Furniture,Office Chair,9076.76,1,15,1361.51,7715.25,Cash,SP007,CUST7898
TXN08750,2024-09-11,September,Q3,North,Electronics,Headphones,79083.92,4,20,63267.14,253068.54,UPI,SP011,CUST6043
TXN08751,2024-05-19,May,Q2,North,Furniture,Sofa,36116.39,2,0,0.0,72232.78,UPI,SP006,CUST4614
TXN08752,2024-01-11,January,Q1,Central,Sports & Outdoors,Bicycle,2741.61,5,0,0.0,13708.05,UPI,SP004,CUST4682
TXN08753,2024-09-20,September,Q3,North,Sports & Outdoors,Dumbbells,5084.96,6,20,6101.95,24407.81,UPI,SP002,CUST2388
TXN08754,2024-06-25,June,Q2,North,Electronics,Laptop,55347.45,10,0,0.0,553474.5,UPI,SP010,CUST3796
TXN08755,2024-12-18,December,Q4,North,Sports & Outdoors,Yoga Mat,12880.0,6,10,7728.0,69552.0,Cash,SP004,CUST1562
TXN08756,2024-10-23,October,Q4,West,Food & Beverages,Protein Bar,1372.81,6,0,0.0,8236.86,Debit Card,SP013,CUST4119
TXN08757,2024-10-09,October,Q4,South,Furniture,Bookshelf,19147.63,7,0,0.0,134033.41,UPI,SP016,CUST7843
TXN08758,2024-05-09,May,Q2,East,Sports & Outdoors,Dumbbells,20863.39,6,10,12518.03,112662.31,Cash,SP016,CUST3178
TXN08759,2024-02-13,February,Q1,West,Clothing,T-Shirt,2041.5,2,15,612.45,3470.55,Credit Card,SP001,CUST3293
TXN08760,2024-08-31,August,Q3,West,Food & Beverages,Tea Set,522.46,10,5,261.23,4963.37,Net Banking,SP014,CUST2988
TXN08761,2024-08-26,August,Q3,West,Sports & Outdoors,Dumbbells,1905.32,10,20,3810.64,15242.56,Debit Card,SP015,CUST8313
TXN08762,2024-06-01,June,Q2,South,Furniture,Bookshelf,41980.6,8,10,33584.48,302260.32,Credit Card,SP020,CUST4103
TXN08763,2024-07-23,July,Q3,South,Food & Beverages,Snack Mix,722.42,2,0,0.0,1444.84,UPI,SP007,CUST6493
TXN08764,2024-10-13,October,Q4,West,Clothing,Jeans,4917.69,4,20,3934.15,15736.61,Debit Card,SP019,CUST2333
TXN08765,2024-11-24,November,Q4,West,Sports & Outdoors,Bicycle,19308.48,4,15,11585.09,65648.83,UPI,SP020,CUST5091
TXN08766,2024-02-09,February,Q1,East,Food & Beverages,Protein Bar,769.5,2,0,0.0,1539.0,Cash,SP013,CUST3337
TXN08767,2024-09-25,September,Q3,Central,Electronics,Headphones,10429.94,4,20,8343.95,33375.81,UPI,SP016,CUST8633
TXN08768,2024-10-26,October,Q4,East,Sports & Outdoors,Running Shoes,9333.82,1,5,466.69,8867.13,UPI,SP008,CUST4476
TXN08769,2024-06-02,June,Q2,West,Furniture,Office Chair,6955.43,4,5,1391.09,26430.63,Debit Card,SP018,CUST6311
TXN08770,2024-03-20,March,Q1,North,Electronics,Headphones,48003.27,8,15,57603.92,326422.24,Net Banking,SP009,CUST8546
TXN08771,2024-01-09,January,Q1,South,Furniture,Office Chair,36162.46,6,15,32546.21,184428.55,Net Banking,SP011,CUST1203
TXN08772,2024-01-23,January,Q1,East,Electronics,Headphones,5005.25,6,5,1501.58,28529.92,Net Banking,SP017,CUST8304
TXN08773,2024-08-28,August,Q3,South,Electronics,Smartphone,22412.52,3,10,6723.76,60513.8,UPI,SP016,CUST7560
TXN08774,2024-07-30,July,Q3,East,Sports & Outdoors,Running Shoes,13298.49,3,10,3989.55,35905.92,Debit Card,SP020,CUST2006
TXN08775,2024-12-19,December,Q4,West,Sports & Outdoors,Running Shoes,8875.22,2,5,887.52,16862.92,UPI,SP004,CUST7925
TXN08776,2024-10-16,October,Q4,Central,Sports & Outdoors,Bicycle,14895.08,5,10,7447.54,67027.86,Net Banking,SP004,CUST6508
TXN08777,2024-05-10,May,Q2,East,Electronics,Headphones,6064.94,9,0,0.0,54584.46,Debit Card,SP012,CUST9776
TXN08778,2024-01-25,January,Q1,West,Clothing,Jacket,3684.77,2,0,0.0,7369.54,Net Banking,SP002,CUST8315
TXN08779,2024-07-06,July,Q3,South,Food & Beverages,Coffee Pack,444.88,5,20,444.88,1779.52,Credit Card,SP002,CUST8505
TXN08780,2024-05-21,May,Q2,South,Clothing,Jacket,711.95,3,5,106.79,2029.06,Credit Card,SP005,CUST9805
TXN08781,2024-05-31,May,Q2,South,Electronics,Smartphone,20060.88,1,10,2006.09,18054.79,Cash,SP002,CUST2962
TXN08782,2024-12-27,December,Q4,East,Sports & Outdoors,Yoga Mat,16435.0,8,20,26296.0,105184.0,Debit Card,SP015,CUST5870
TXN08783,2024-03-23,March,Q1,West,Electronics,Smartphone,59382.33,1,0,0.0,59382.33,Net Banking,SP009,CUST6611
TXN08784,2024-11-21,November,Q4,East,Sports & Outdoors,Bicycle,2671.69,9,10,2404.52,21640.69,Debit Card,SP001,CUST7275
TXN08785,2024-03-07,March,Q1,North,Clothing,Jacket,2819.29,8,10,2255.43,20298.89,Debit Card,SP018,CUST3346
TXN08786,2024-06-11,June,Q2,South,Furniture,Desk,39353.03,7,0,0.0,275471.21,Debit Card,SP001,CUST6138
TXN08787,2024-04-29,April,Q2,North,Clothing,Shoes,1649.37,9,0,0.0,14844.33,Debit Card,SP012,CUST2677
TXN08788,2024-02-02,February,Q1,Central,Furniture,Sofa,39275.3,7,20,54985.42,219941.68,UPI,SP010,CUST7719
TXN08789,2024-12-02,December,Q4,East,Food & Beverages,Protein Bar,365.46,1,20,73.09,292.37,UPI,SP004,CUST9953
TXN08790,2024-09-14,September,Q3,South,Furniture,Office Chair,23322.34,2,0,0.0,46644.68,UPI,SP003,CUST5263
TXN08791,2024-07-07,July,Q3,Central,Food & Beverages,Protein Bar,605.22,8,5,242.09,4599.67,UPI,SP018,CUST6288
TXN08792,2024-10-17,October,Q4,South,Furniture,Sofa,21635.44,1,5,1081.77,20553.67,UPI,SP017,CUST7392
TXN08793,2024-12-27,December,Q4,Central,Food & Beverages,Protein Bar,737.88,3,0,0.0,2213.64,Net Banking,SP013,CUST2977
TXN08794,2024-02-12,February,Q1,West,Food & Beverages,Juice Box,380.57,7,0,0.0,2663.99,Debit Card,SP006,CUST6899
TXN08795,2024-09-17,September,Q3,East,Furniture,Office Chair,16053.58,9,20,28896.44,115585.78,Credit Card,SP004,CUST9890
TXN08796,2024-02-17,February,Q1,North,Clothing,Shoes,3050.46,1,10,305.05,2745.41,Credit Card,SP002,CUST3795
TXN08797,2024-01-21,January,Q1,North,Food & Beverages,Protein Bar,1317.1,10,15,1975.65,11195.35,Credit Card,SP020,CUST1493
TXN08798,2024-10-12,October,Q4,South,Food & Beverages,Protein Bar,894.42,5,10,447.21,4024.89,UPI,SP001,CUST4480
TXN08799,2024-12-02,December,Q4,West,Sports & Outdoors,Yoga Mat,12991.69,1,5,649.58,12342.11,Credit Card,SP018,CUST8565
TXN08800,2024-06-09,June,Q2,North,Clothing,Shoes,2585.34,4,0,0.0,10341.36,UPI,SP018,CUST9255
TXN08801,2024-12-09,December,Q4,Central,Clothing,T-Shirt,1105.76,5,5,276.44,5252.36,UPI,SP007,CUST8719
TXN08802,2024-10-30,October,Q4,Central,Furniture,Desk,9144.07,8,5,3657.63,69494.93,Debit Card,SP001,CUST6067
TXN08803,2024-03-23,March,Q1,South,Clothing,T-Shirt,1589.98,4,10,635.99,5723.93,Debit Card,SP006,CUST2484
TXN08804,2024-10-08,October,Q4,West,Clothing,T-Shirt,622.18,10,0,0.0,6221.8,Cash,SP006,CUST3238
TXN08805,2024-08-03,August,Q3,North,Food & Beverages,Snack Mix,1451.54,4,0,0.0,5806.16,Credit Card,SP020,CUST5714
TXN08806,2024-06-16,June,Q2,West,Clothing,Dress,761.4,8,20,1218.24,4872.96,Debit Card,SP019,CUST8333
TXN08807,2024-04-17,April,Q2,North,Sports & Outdoors,Tent,4918.02,6,0,0.0,29508.12,Cash,SP009,CUST5792
TXN08808,2024-09-26,September,Q3,South,Furniture,Sofa,30784.45,5,10,15392.23,138530.02,UPI,SP013,CUST4265
TXN08809,2024-11-25,November,Q4,Central,Furniture,Sofa,6740.1,7,10,4718.07,42462.63,Credit Card,SP004,CUST8734
TXN08810,2024-08-09,August,Q3,Central,Food & Beverages,Coffee Pack,181.13,9,15,244.53,1385.64,Net Banking,SP012,CUST5265
TXN08811,2024-03-15,March,Q1,South,Electronics,Headphones,32167.22,1,0,0.0,32167.22,UPI,SP013,CUST5963
TXN08812,2024-02-26,February,Q1,East,Electronics,Tablet,62209.02,8,5,24883.61,472788.55,Debit Card,SP003,CUST1370
TXN08813,2024-08-14,August,Q3,North,Furniture,Bookshelf,13759.43,2,0,0.0,27518.86,Cash,SP008,CUST5275
TXN08814,2024-03-19,March,Q1,Central,Sports & Outdoors,Bicycle,21156.87,10,0,0.0,211568.7,Credit Card,SP002,CUST9958
TXN08815,2024-09-16,September,Q3,East,Electronics,Headphones,38454.94,6,15,34609.45,196120.19,Cash,SP020,CUST2403
TXN08816,2024-08-24,August,Q3,West,Sports & Outdoors,Dumbbells,15670.62,3,0,0.0,47011.86,Cash,SP014,CUST1951
TXN08817,2024-09-25,September,Q3,West,Clothing,Shoes,4388.59,5,5,1097.15,20845.8,Debit Card,SP014,CUST5496
TXN08818,2024-11-29,November,Q4,North,Food & Beverages,Coffee Pack,1109.84,2,0,0.0,2219.68,Credit Card,SP018,CUST7742
TXN08819,2024-11-15,November,Q4,North,Electronics,Tablet,5967.78,6,0,0.0,35806.68,Net Banking,SP018,CUST7652
TXN08820,2024-12-16,December,Q4,West,Electronics,Laptop,57333.71,5,0,0.0,286668.55,Net Banking,SP015,CUST1332
TXN08821,2024-01-18,January,Q1,Central,Clothing,Jacket,4808.85,8,0,0.0,38470.8,Debit Card,SP013,CUST4130
TXN08822,2024-03-18,March,Q1,South,Food & Beverages,Juice Box,1041.24,5,5,260.31,4945.89,UPI,SP002,CUST8335
TXN08823,2024-10-07,October,Q4,Central,Furniture,Sofa,22898.91,2,10,4579.78,41218.04,Debit Card,SP018,CUST4549
TXN08824,2024-09-16,September,Q3,East,Furniture,Dining Table,13017.07,2,5,1301.71,24732.43,Cash,SP015,CUST2004
TXN08825,2024-09-04,September,Q3,East,Food & Beverages,Coffee Pack,925.98,3,0,0.0,2777.94,Credit Card,SP004,CUST8501
TXN08826,2024-04-08,April,Q2,East,Electronics,Tablet,27173.44,1,20,5434.69,21738.75,Debit Card,SP018,CUST8475
TXN08827,2024-02-24,February,Q1,North,Furniture,Sofa,23222.39,2,15,6966.72,39478.06,Credit Card,SP015,CUST7294
TXN08828,2024-11-09,November,Q4,North,Food & Beverages,Coffee Pack,1393.3,3,5,209.0,3970.9,Debit Card,SP014,CUST2239
TXN08829,2024-12-02,December,Q4,East,Furniture,Bookshelf,3762.99,10,10,3762.99,33866.91,Net Banking,SP020,CUST2359
TXN08830,2024-10-13,October,Q4,North,Electronics,Smartphone,49240.53,4,0,0.0,196962.12,Credit Card,SP002,CUST4971
TXN08831,2024-10-20,October,Q4,South,Clothing,Jacket,3304.84,4,20,2643.87,10575.49,Credit Card,SP016,CUST6077
TXN08832,2024-09-13,September,Q3,North,Clothing,Jeans,737.12,6,10,442.27,3980.45,Credit Card,SP012,CUST8813
TXN08833,2024-12-11,December,Q4,West,Sports & Outdoors,Yoga Mat,28186.33,7,20,39460.86,157843.45,Cash,SP020,CUST6597
TXN08834,2024-07-18,July,Q3,South,Clothing,Dress,3152.22,9,0,0.0,28369.98,Cash,SP013,CUST9934
TXN08835,2024-11-21,November,Q4,South,Clothing,Jacket,2753.47,8,20,4405.55,17622.21,Cash,SP016,CUST2701
TXN08836,2024-09-20,September,Q3,South,Clothing,T-Shirt,734.17,6,15,660.75,3744.27,UPI,SP002,CUST9827
TXN08837,2024-03-01,March,Q1,South,Furniture,Desk,15375.35,3,0,0.0,46126.05,Credit Card,SP018,CUST3997
TXN08838,2024-02-18,February,Q1,East,Sports & Outdoors,Tent,22559.73,3,10,6767.92,60911.27,UPI,SP010,CUST8670
TXN08839,2024-04-17,April,Q2,South,Electronics,Tablet,74097.28,5,0,0.0,370486.4,Credit Card,SP005,CUST6254
TXN08840,2024-03-13,March,Q1,East,Sports & Outdoors,Running Shoes,19797.08,5,0,0.0,98985.4,UPI,SP007,CUST4006
TXN08841,2024-11-24,November,Q4,North,Clothing,T-Shirt,4949.74,9,15,6682.15,37865.51,Credit Card,SP011,CUST1486
TXN08842,2024-05-18,May,Q2,North,Sports & Outdoors,Tent,16939.53,10,15,25409.29,143986.01,Cash,SP003,CUST7640
